latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
67.206,-131.326,368.7,1,1,2019-08-01,2020,Terra,MODIS,98,6.0NRT,274.1,0,D
67.212,-131.296,371.1,1,1,2019-08-01,2020,Terra,MODIS,100,6.0NRT,272.9,0,D
67.276,-131.208,385.8,1,1,2019-08-01,2020,Terra,MODIS,57,6.0NRT,274.6,187.3,D
67.279,-131.231,369.7,1,1,2019-08-01,2020,Terra,MODIS,75,6.0NRT,274.6,118.7,D
67.272,-131.764,312.1,1.1,1,2019-08-01,2020,Terra,MODIS,47,6.0NRT,276.6,10.3,D
67.192,-131.752,333.6,1.1,1,2019-08-01,2020,Terra,MODIS,0,6.0NRT,267.9,32.4,D
67.287,-131.224,354.1,1,1,2019-08-01,2020,Terra,MODIS,83,6.0NRT,269.9,72,D
67.296,-131.294,358.1,1,1,2019-08-01,2020,Terra,MODIS,88,6.0NRT,272.6,79.5,D
63.943,-115.07,309.7,2.2,1.4,2019-08-01,2020,Terra,MODIS,0,6.0NRT,293.9,18.2,D
67.299,-131.317,369.9,1,1,2019-08-01,2020,Terra,MODIS,100,6.0NRT,278.5,116.5,D
67.305,-131.286,424.4,1,1,2019-08-01,2020,Terra,MODIS,100,6.0NRT,290.5,0,D
63.956,-115.059,326,2.2,1.4,2019-08-01,2020,Terra,MODIS,0,6.0NRT,294.4,65.2,D
67.332,-131.419,342.4,1,1,2019-08-01,2020,Terra,MODIS,33,6.0NRT,281.1,41.9,D
67.335,-131.442,361.3,1.1,1,2019-08-01,2020,Terra,MODIS,93,6.0NRT,282,88.2,D
67.335,-131.385,376,1,1,2019-08-01,2020,Terra,MODIS,100,6.0NRT,285.9,136.8,D
67.338,-131.408,417.3,1,1,2019-08-01,2020,Terra,MODIS,100,6.0NRT,296.8,390.2,D
67.341,-131.432,402.8,1.1,1,2019-08-01,2020,Terra,MODIS,100,6.0NRT,292.1,279.7,D
67.344,-131.455,359.5,1.1,1,2019-08-01,2020,Terra,MODIS,99,6.0NRT,282,83,D
67.347,-131.401,367.6,1,1,2019-08-01,2020,Terra,MODIS,100,6.0NRT,285,106,D
67.358,-131.339,347.8,1,1,2019-08-01,2020,Terra,MODIS,0,6.0NRT,277.3,50.6,D
67.361,-131.363,378.9,1,1,2019-08-01,2020,Terra,MODIS,94,6.0NRT,293.2,149.3,D
67.435,-131.424,392.6,1.1,1,2019-08-01,2020,Terra,MODIS,87,6.0NRT,295.9,219.8,D
67.432,-131.4,416.1,1.1,1,2019-08-01,2020,Terra,MODIS,94,6.0NRT,300.6,383.2,D
67.429,-131.435,350.3,1.1,1,2019-08-01,2020,Terra,MODIS,88,6.0NRT,291.5,61.8,D
67.426,-131.412,401.3,1.1,1,2019-08-01,2020,Terra,MODIS,87,6.0NRT,302.9,273.8,D
67.423,-131.388,343.3,1.1,1,2019-08-01,2020,Terra,MODIS,53,6.0NRT,292.2,43.5,D
67.418,-131.419,346,1.1,1,2019-08-01,2020,Terra,MODIS,82,6.0NRT,293.5,51.3,D
67.397,-131.411,328,1.1,1,2019-08-01,2020,Terra,MODIS,10,6.0NRT,290.9,13.8,D
67.394,-131.387,353.8,1.1,1,2019-08-01,2020,Terra,MODIS,74,6.0NRT,289.8,59.9,D
49.237,-115.643,322.8,1,1,2019-08-01,2030,Aqua,MODIS,77,6.0NRT,302.1,17.3,D
49.239,-115.629,359.1,1,1,2019-08-01,2030,Aqua,MODIS,99,6.0NRT,307.4,84.8,D
49.241,-115.616,320,1,1,2019-08-01,2030,Aqua,MODIS,72,6.0NRT,299,14.4,D
67.306,-131.297,341.8,1.1,1.1,2019-08-01,2035,Aqua,MODIS,63,6.0NRT,274,41.2,D
67.293,-131.309,351.3,1.1,1.1,2019-08-01,2035,Aqua,MODIS,68,6.0NRT,273.4,67.1,D
67.276,-131.229,361.1,1.1,1.1,2019-08-01,2035,Aqua,MODIS,0,6.0NRT,272.3,100.8,D
67.232,-131.289,321.8,1.1,1.1,2019-08-01,2035,Aqua,MODIS,0,6.0NRT,270.9,17.7,D
67.193,-131.406,346.3,1.1,1.1,2019-08-01,2035,Aqua,MODIS,0,6.0NRT,273.3,59.7,D
67.185,-131.395,342.6,1.1,1.1,2019-08-01,2035,Aqua,MODIS,61,6.0NRT,272.5,50.9,D
67.176,-131.384,328.3,1.1,1.1,2019-08-01,2035,Aqua,MODIS,34,6.0NRT,269,23.2,D
67.168,-131.373,337.8,1.1,1.1,2019-08-01,2035,Aqua,MODIS,46,6.0NRT,268.8,36.9,D
67.172,-131.349,383.5,1.1,1.1,2019-08-01,2035,Aqua,MODIS,94,6.0NRT,276.6,190.3,D
67.164,-131.338,345.7,1.1,1.1,2019-08-01,2035,Aqua,MODIS,79,6.0NRT,269.4,57.5,D
67.151,-131.35,340.1,1.1,1.1,2019-08-01,2035,Aqua,MODIS,47,6.0NRT,269.6,45.6,D
67.133,-131.386,350.6,1.1,1.1,2019-08-01,2035,Aqua,MODIS,69,6.0NRT,274.9,66.7,D
67.328,-131.238,372.9,1.1,1.1,2019-08-01,2035,Aqua,MODIS,94,6.0NRT,282.7,142.9,D
67.332,-131.215,334.7,1.1,1.1,2019-08-01,2035,Aqua,MODIS,79,6.0NRT,274.4,38.6,D
67.323,-131.261,342.1,1.1,1.1,2019-08-01,2035,Aqua,MODIS,72,6.0NRT,275.6,47.5,D
67.42,-131.313,346.2,1.1,1,2019-08-01,2035,Aqua,MODIS,63,6.0NRT,291.3,55.3,D
63.174,-106.289,315.9,2.4,1.5,2019-08-01,2035,Aqua,MODIS,0,6.0NRT,296,34.8,D
63.176,-106.24,307.5,2.4,1.5,2019-08-01,2035,Aqua,MODIS,0,6.0NRT,294.4,12.2,D
67.421,-131.278,385.9,1.1,1,2019-08-01,2035,Aqua,MODIS,94,6.0NRT,291.2,198.5,D
67.416,-131.301,381.6,1.1,1,2019-08-01,2035,Aqua,MODIS,87,6.0NRT,295.6,172.8,D
67.412,-131.325,333.7,1.1,1.1,2019-08-01,2035,Aqua,MODIS,43,6.0NRT,287.3,27,D
67.424,-131.29,355.4,1.1,1,2019-08-01,2035,Aqua,MODIS,92,6.0NRT,288.6,82.2,D
65.484,-117.769,334.7,1.2,1.1,2019-08-01,2035,Aqua,MODIS,0,6.0NRT,301.4,39.8,D
65.5,-117.731,370,1.2,1.1,2019-08-01,2035,Aqua,MODIS,99,6.0NRT,301.3,0,D
65.509,-117.737,367.6,1.2,1.1,2019-08-01,2035,Aqua,MODIS,97,6.0NRT,298.9,0,D
67.144,-131.549,321.6,1.1,1.1,2019-08-01,2035,Aqua,MODIS,31,6.0NRT,273.1,22.2,D
64.089,-112.976,361.1,1.5,1.2,2019-08-01,2035,Aqua,MODIS,0,6.0NRT,297.4,149.3,D
64.093,-112.952,387.6,1.5,1.2,2019-08-01,2035,Aqua,MODIS,87,6.0NRT,302,322,D
63.951,-115.073,364.2,1.3,1.1,2019-08-01,2035,Aqua,MODIS,100,6.0NRT,301.9,133.9,D
64.38,-113.738,317.8,1.4,1.2,2019-08-01,2035,Aqua,MODIS,0,6.0NRT,295.5,20.5,D
64.377,-113.767,310.5,1.4,1.2,2019-08-01,2035,Aqua,MODIS,0,6.0NRT,296.4,10.7,D
64.09,-112.982,331.9,1.5,1.2,2019-08-01,2035,Aqua,MODIS,66,6.0NRT,296.2,47.7,D
67.337,-131.49,335.7,1.1,1.1,2019-08-01,2035,Aqua,MODIS,79,6.0NRT,287.2,32.9,D
67.329,-131.42,342.7,1.1,1.1,2019-08-01,2035,Aqua,MODIS,64,6.0NRT,280.1,46.9,D
67.333,-131.455,379.3,1.1,1.1,2019-08-01,2035,Aqua,MODIS,100,6.0NRT,294.2,167.2,D
67.328,-131.478,369.5,1.1,1.1,2019-08-01,2035,Aqua,MODIS,94,6.0NRT,289.4,126.7,D
67.341,-131.466,345.7,1.1,1.1,2019-08-01,2035,Aqua,MODIS,93,6.0NRT,287.8,51.2,D
67.423,-131.406,367,1.1,1.1,2019-08-01,2035,Aqua,MODIS,100,6.0NRT,284.3,116.1,D
67.149,-131.525,330.7,1.1,1.1,2019-08-01,2035,Aqua,MODIS,52,6.0NRT,273.7,32.5,D
67.431,-131.417,383.8,1.1,1.1,2019-08-01,2035,Aqua,MODIS,94,6.0NRT,281.8,190,D
62.16,-107.824,310.7,2.1,1.4,2019-08-01,2035,Aqua,MODIS,0,6.0NRT,296.3,19.2,D
67.436,-131.394,363.1,1.1,1.1,2019-08-01,2035,Aqua,MODIS,87,6.0NRT,279.4,101.7,D
67.418,-131.429,352.4,1.1,1.1,2019-08-01,2035,Aqua,MODIS,93,6.0NRT,283.9,72,D
67.335,-131.223,342.3,1.1,1.1,2019-08-01,2035,Aqua,MODIS,65,6.0NRT,274.9,51.2,D
67.331,-131.246,369.8,1.1,1.1,2019-08-01,2035,Aqua,MODIS,57,6.0NRT,286.3,128.4,D
67.326,-131.269,349.9,1.1,1.1,2019-08-01,2035,Aqua,MODIS,0,6.0NRT,282.1,65.8,D
67.322,-131.293,333.2,1.1,1.1,2019-08-01,2035,Aqua,MODIS,0,6.0NRT,274.5,28,D
67.338,-131.373,381.7,1.1,1.1,2019-08-01,2035,Aqua,MODIS,94,6.0NRT,276.7,174.9,D
64.091,-112.946,392,1.5,1.2,2019-08-01,2035,Aqua,MODIS,0,6.0NRT,300.8,359.6,D
67.333,-131.396,403.7,1.1,1.1,2019-08-01,2035,Aqua,MODIS,100,6.0NRT,287.7,313,D
67.35,-131.478,321.2,1.1,1.1,2019-08-01,2035,Aqua,MODIS,42,6.0NRT,285.1,10.2,D
63.948,-115.099,345.3,1.3,1.1,2019-08-01,2035,Aqua,MODIS,94,6.0NRT,301.2,69.1,D
67.301,-131.32,339.5,1.1,1.1,2019-08-01,2035,Aqua,MODIS,55,6.0NRT,276.6,39.8,D
67.346,-131.385,337.3,1.1,1.1,2019-08-01,2035,Aqua,MODIS,77,6.0NRT,273.6,32.7,D
67.342,-131.408,418.7,1.1,1.1,2019-08-01,2035,Aqua,MODIS,100,6.0NRT,287.4,439.1,D
67.337,-131.431,429.3,1.1,1.1,2019-08-01,2035,Aqua,MODIS,100,6.0NRT,303.3,551.4,D
67.364,-131.349,330.8,1.1,1.1,2019-08-01,2035,Aqua,MODIS,17,6.0NRT,279.8,26.7,D
65.489,-117.72,310.7,1.2,1.1,2019-08-01,2035,Aqua,MODIS,50,6.0NRT,297.2,8.2,D
67.36,-131.373,355.4,1.1,1.1,2019-08-01,2035,Aqua,MODIS,85,6.0NRT,287.3,78.5,D
65.487,-117.745,324.8,1.2,1.1,2019-08-01,2035,Aqua,MODIS,0,6.0NRT,300.7,24.3,D
67.346,-131.443,348.9,1.1,1.1,2019-08-01,2035,Aqua,MODIS,95,6.0NRT,285.4,57.4,D
67.412,-131.267,350.9,1.1,1,2019-08-01,2035,Aqua,MODIS,83,6.0NRT,281.2,67.8,D
66.036,-127.979,312.1,3.4,1.7,2019-08-01,2155,Terra,MODIS,41,6.0NRT,284.2,49.4,D
67.213,-131.85,331.1,2.4,1.5,2019-08-01,2155,Terra,MODIS,30,6.0NRT,274.8,101.5,D
67.227,-131.891,337.5,2.4,1.5,2019-08-01,2155,Terra,MODIS,68,6.0NRT,274.6,136,D
67.222,-131.895,338.3,2.4,1.5,2019-08-01,2155,Terra,MODIS,72,6.0NRT,274,144.6,D
66.058,-128.033,316.7,3.4,1.7,2019-08-01,2155,Terra,MODIS,52,6.0NRT,286.7,70.8,D
68.113,-139.493,305.3,1.5,1.2,2019-08-01,2155,Terra,MODIS,46,6.0NRT,288.5,10.8,D
67.218,-131.83,326.8,2.4,1.5,2019-08-01,2155,Terra,MODIS,59,6.0NRT,274.3,86.3,D
45.175,-75.29,301.6,1.3,1.1,2019-08-02,0235,Terra,MODIS,43,6.0NRT,286.5,9.3,N
51.664,-104.121,301.1,1.4,1.2,2019-08-02,0420,Terra,MODIS,37,6.0NRT,290.8,7,N
60.121,-99.387,306,1.1,1,2019-08-02,0420,Terra,MODIS,67,6.0NRT,283.5,10,N
60.119,-99.406,314.3,1.1,1,2019-08-02,0420,Terra,MODIS,89,6.0NRT,283.1,16.4,N
62.929,-104.873,301.1,1,1,2019-08-02,0420,Terra,MODIS,37,6.0NRT,281,7.8,N
53.563,-93.761,315.6,1.2,1.1,2019-08-02,0420,Terra,MODIS,92,6.0NRT,287,23.2,N
65.5,-117.731,315.4,1.5,1.2,2019-08-02,0420,Terra,MODIS,91,6.0NRT,290.8,27.7,N
65.51,-117.745,310.8,1.5,1.2,2019-08-02,0420,Terra,MODIS,81,6.0NRT,289.4,20.8,N
65.493,-117.76,305.5,1.5,1.2,2019-08-02,0420,Terra,MODIS,65,6.0NRT,289,14.8,N
49.245,-115.641,301.9,1.4,1.2,2019-08-02,0555,Terra,MODIS,45,6.0NRT,288.7,10,N
49.247,-115.62,301.5,1.4,1.2,2019-08-02,0555,Terra,MODIS,41,6.0NRT,288.1,9.5,N
67.331,-131.92,308.2,1,1,2019-08-02,0600,Terra,MODIS,59,6.0NRT,283.8,11.3,N
65.506,-117.735,306.4,1.9,1.3,2019-08-02,0600,Terra,MODIS,68,6.0NRT,287.4,23.2,N
65.492,-117.772,314.5,1.9,1.3,2019-08-02,0600,Terra,MODIS,89,6.0NRT,287.2,38.1,N
67.34,-131.423,301.5,1,1,2019-08-02,1135,Aqua,MODIS,7,6.0NRT,283.6,6.1,N
67.171,-131.327,303.5,1,1,2019-08-02,1135,Aqua,MODIS,18,6.0NRT,283.7,7.5,N
67.168,-131.306,306.9,1,1,2019-08-02,1135,Aqua,MODIS,70,6.0NRT,284.4,9.4,N
67.379,-131.612,301.7,1,1,2019-08-02,1135,Aqua,MODIS,43,6.0NRT,280.8,8.2,N
42.81,-80.093,316.5,1,1,2019-08-02,1615,Terra,MODIS,47,6.0NRT,303.7,8.2,D
53.616,-95.816,321.4,1.1,1,2019-08-02,1750,Terra,MODIS,21,6.0NRT,286.6,16.7,D
53.58,-93.356,315,1.3,1.1,2019-08-02,1750,Terra,MODIS,52,6.0NRT,290.7,17.6,D
53.564,-93.759,335.3,1.3,1.1,2019-08-02,1750,Terra,MODIS,0,6.0NRT,291.6,46.9,D
49.235,-115.59,323.7,4,1.9,2019-08-02,1750,Terra,MODIS,53,6.0NRT,284.1,143.4,D
49.24,-115.584,321.3,4,1.9,2019-08-02,1750,Terra,MODIS,56,6.0NRT,285.9,129.6,D
50.081,-96.165,318.2,1.2,1.1,2019-08-02,1750,Terra,MODIS,68,6.0NRT,306.3,14.3,D
53.613,-95.8,320.5,1.1,1,2019-08-02,1750,Terra,MODIS,17,6.0NRT,284.4,15.8,D
57.48,-100.891,310.2,1.1,1.1,2019-08-02,1750,Terra,MODIS,0,6.0NRT,297,6.7,D
47.439,-78.456,313.2,1.2,1.1,2019-08-02,1755,Aqua,MODIS,60,6.0NRT,289.6,12.1,D
44.96,-79.301,319.7,1.5,1.2,2019-08-02,1755,Aqua,MODIS,77,6.0NRT,299.9,24,D
50.678,-92.295,305.7,4.2,1.9,2019-08-02,1755,Aqua,MODIS,57,6.0NRT,289.6,41.2,D
50.68,-92.306,307.8,4.2,1.9,2019-08-02,1755,Aqua,MODIS,61,6.0NRT,291.2,49.6,D
53.607,-95.832,321.6,4.5,2,2019-08-02,1800,Aqua,MODIS,70,6.0NRT,278.2,173.1,D
57.318,-108.907,302.2,2.3,1.5,2019-08-02,1925,Terra,MODIS,24,6.0NRT,288,8.9,D
67.218,-131.88,321.5,2.4,1.5,2019-08-02,1925,Terra,MODIS,76,6.0NRT,287.1,62.2,D
49.242,-115.633,310.5,2.2,1.4,2019-08-02,1930,Terra,MODIS,62,6.0NRT,294.8,24.4,D
49.62,-103.067,318.1,1.1,1,2019-08-02,1935,Aqua,MODIS,60,6.0NRT,301.5,9.4,D
52.928,-107.53,316,1.3,1.1,2019-08-02,1935,Aqua,MODIS,68,6.0NRT,298.9,15.3,D
52.924,-107.549,311.3,1.3,1.2,2019-08-02,1935,Aqua,MODIS,57,6.0NRT,299.2,9.7,D
50.68,-92.302,349.6,1.8,1.3,2019-08-02,1935,Aqua,MODIS,0,6.0NRT,290.4,134.9,D
52.667,-95.645,316.1,1.3,1.1,2019-08-02,1935,Aqua,MODIS,0,6.0NRT,294.7,12,D
53.586,-96.113,319.7,1.3,1.1,2019-08-02,1935,Aqua,MODIS,0,6.0NRT,297.5,17.7,D
53.603,-95.828,316.2,1.4,1.2,2019-08-02,1935,Aqua,MODIS,56,6.0NRT,285.6,19.5,D
53.605,-95.808,316.3,1.4,1.2,2019-08-02,1935,Aqua,MODIS,66,6.0NRT,286.7,20.5,D
53.579,-95.863,339.9,1.4,1.2,2019-08-02,1935,Aqua,MODIS,79,6.0NRT,286.2,60,D
67.168,-131.342,314.8,2.3,1.5,2019-08-02,1940,Aqua,MODIS,20,6.0NRT,291.6,29.2,D
67.212,-131.877,317.7,2.3,1.5,2019-08-02,1940,Aqua,MODIS,68,6.0NRT,289.7,48.4,D
67.205,-131.861,319,2.3,1.5,2019-08-02,1940,Aqua,MODIS,53,6.0NRT,287,48.8,D
67.328,-131.213,319.1,2.2,1.4,2019-08-02,1940,Aqua,MODIS,58,6.0NRT,285.1,54.2,D
67.321,-131.41,310.7,1.2,1.1,2019-08-02,2100,Terra,MODIS,42,6.0NRT,278.6,9.1,D
67.216,-131.844,337.5,1.2,1.1,2019-08-02,2100,Terra,MODIS,73,6.0NRT,296.3,42.7,D
67.221,-131.868,324.8,1.2,1.1,2019-08-02,2100,Terra,MODIS,39,6.0NRT,297.6,22.8,D
67.329,-131.398,345.1,1.2,1.1,2019-08-02,2100,Terra,MODIS,0,6.0NRT,284.8,61.4,D
67.178,-131.711,318.7,1.2,1.1,2019-08-02,2100,Terra,MODIS,43,6.0NRT,290.3,17.6,D
67.183,-131.735,336.2,1.2,1.1,2019-08-02,2100,Terra,MODIS,85,6.0NRT,291.9,43.1,D
67.324,-131.373,327.2,1.2,1.1,2019-08-02,2100,Terra,MODIS,62,6.0NRT,283.5,27.1,D
67.152,-131.539,311.5,4.2,1.9,2019-08-02,2240,Terra,MODIS,0,6.0NRT,281.5,81.2,D
42.807,-80.1,303.4,1,1,2019-08-03,0320,Terra,MODIS,55,6.0NRT,290.6,6.7,N
53.603,-95.867,310.1,2.2,1.4,2019-08-03,0325,Terra,MODIS,79,6.0NRT,287.6,32.3,N
53.611,-95.837,331.8,2.2,1.4,2019-08-03,0325,Terra,MODIS,100,6.0NRT,289.8,99.6,N
53.605,-95.861,323.4,2.2,1.4,2019-08-03,0325,Terra,MODIS,100,6.0NRT,288.2,68.5,N
53.612,-95.831,332.6,2.2,1.4,2019-08-03,0325,Terra,MODIS,100,6.0NRT,289.5,103,N
53.616,-95.856,315.4,3,1.7,2019-08-03,0500,Terra,MODIS,91,6.0NRT,286.8,77.2,N
53.617,-95.851,314.9,3,1.7,2019-08-03,0500,Terra,MODIS,90,6.0NRT,286.7,74.5,N
51.572,-104.203,302.7,1.2,1.1,2019-08-03,0500,Terra,MODIS,51,6.0NRT,291.4,6.9,N
52.933,-107.543,306.9,1,1,2019-08-03,0500,Terra,MODIS,70,6.0NRT,290.3,8.5,N
52.935,-107.528,302.8,1,1,2019-08-03,0500,Terra,MODIS,51,6.0NRT,289.4,5.9,N
67.427,-131.443,302.6,1.5,1.2,2019-08-03,0505,Terra,MODIS,22,6.0NRT,281.9,13.8,N
67.432,-131.369,313,1.5,1.2,2019-08-03,0505,Terra,MODIS,55,6.0NRT,285,24.2,N
53.591,-93.74,305.9,4,1.9,2019-08-03,0730,Aqua,MODIS,66,6.0NRT,284.3,71.6,N
57.489,-100.909,305.7,1,1,2019-08-03,0905,Aqua,MODIS,65,6.0NRT,284.6,9.2,N
53.611,-95.831,301.9,1.4,1.2,2019-08-03,0905,Aqua,MODIS,25,6.0NRT,286.4,9.2,N
52.672,-95.643,322.7,2.1,1.4,2019-08-03,1655,Terra,MODIS,60,6.0NRT,297.3,36.4,D
52.041,-88.966,305.8,1.1,1,2019-08-03,1655,Terra,MODIS,51,6.0NRT,294.5,4.2,D
52.507,-107.568,313.5,1.1,1,2019-08-03,1830,Terra,MODIS,65,6.0NRT,295.8,8.8,D
52.51,-107.583,340.8,1.1,1,2019-08-03,1830,Terra,MODIS,91,6.0NRT,299.6,45.5,D
49.102,-88.23,305.3,1.1,1,2019-08-03,1840,Aqua,MODIS,40,6.0NRT,293.6,3.1,D
52.49,-91.122,315.7,1.1,1.1,2019-08-03,1840,Aqua,MODIS,62,6.0NRT,291.8,13.3,D
53.151,-90.752,316.1,1.1,1,2019-08-03,1840,Aqua,MODIS,56,6.0NRT,289.4,13.2,D
47.026,-82.22,304.9,1.1,1.1,2019-08-03,1840,Aqua,MODIS,55,6.0NRT,290.1,4.4,D
53.153,-90.737,333.8,1.1,1,2019-08-03,1840,Aqua,MODIS,67,6.0NRT,290.4,36,D
58.99,-137.35,302.2,1.2,1.1,2019-08-03,2010,Terra,MODIS,33,6.0NRT,288.7,9.1,D
52.931,-107.534,310.3,1.2,1.1,2019-08-03,2020,Aqua,MODIS,64,6.0NRT,295.7,9,D
52.671,-95.637,300.8,1,1,2019-08-04,0405,Terra,MODIS,21,6.0NRT,284.5,5,N
54.907,-117.436,308.1,1.1,1.1,2019-08-04,0545,Terra,MODIS,74,6.0NRT,282.6,13.2,N
57.869,-132.015,310.2,1.6,1.3,2019-08-04,0545,Terra,MODIS,79,6.0NRT,288.5,23.2,N
59.456,-134.339,360.7,1.8,1.3,2019-08-04,0545,Terra,MODIS,100,6.0NRT,287.8,207.6,N
59.437,-134.363,310.3,1.8,1.3,2019-08-04,0545,Terra,MODIS,80,6.0NRT,287.8,27.4,N
59.454,-134.321,313.4,1,1,2019-08-04,1125,Aqua,MODIS,75,6.0NRT,276.5,15,N
59.439,-134.348,301.4,1,1,2019-08-04,1125,Aqua,MODIS,28,6.0NRT,279.3,7.5,N
59.445,-134.326,321.5,1,1,2019-08-04,1125,Aqua,MODIS,100,6.0NRT,278.8,23,N
45.819,-73.267,306,1,1,2019-08-04,1600,Terra,MODIS,26,6.0NRT,293.5,5.4,D
45.834,-73.249,308.5,1,1,2019-08-04,1600,Terra,MODIS,37,6.0NRT,296.4,6.6,D
52.63,-84.407,302.3,2.4,1.5,2019-08-04,1735,Terra,MODIS,13,6.0NRT,289.2,6.1,D
48.294,-78.658,301.4,1.6,1.2,2019-08-04,1745,Aqua,MODIS,25,6.0NRT,287.9,4.7,D
50.592,-116.411,301.3,1.3,1.1,2019-08-04,1915,Terra,MODIS,26,6.0NRT,288.6,4,D
54.905,-117.424,306.8,1.1,1,2019-08-04,1915,Terra,MODIS,26,6.0NRT,285.2,6.1,D
51.616,-117.014,300.8,1.2,1.1,2019-08-04,1915,Terra,MODIS,21,6.0NRT,289.5,4.3,D
50.363,-99.841,315.3,1.1,1,2019-08-04,1920,Aqua,MODIS,62,6.0NRT,302.2,8.8,D
50.361,-99.855,317.4,1.1,1,2019-08-04,1920,Aqua,MODIS,67,6.0NRT,303.7,10.8,D
53.603,-95.844,318.6,1.1,1,2019-08-04,1925,Aqua,MODIS,77,6.0NRT,299.1,14,D
53.605,-95.828,313.9,1.1,1,2019-08-04,1925,Aqua,MODIS,71,6.0NRT,298.9,9.6,D
59.446,-134.338,315.3,1.4,1.2,2019-08-04,2050,Terra,MODIS,40,6.0NRT,296,15.9,D
57.864,-132.01,320.4,1.9,1.3,2019-08-04,2050,Terra,MODIS,80,6.0NRT,293.6,41,D
57.858,-132.044,318,1.3,1.1,2019-08-04,2105,Aqua,MODIS,65,6.0NRT,295.1,16.5,D
57.862,-132.024,373.4,1.3,1.1,2019-08-04,2105,Aqua,MODIS,100,6.0NRT,298.6,179.5,D
57.853,-132.017,319.1,1.3,1.1,2019-08-04,2105,Aqua,MODIS,78,6.0NRT,295.3,19.7,D
57.856,-132.043,322.7,4.1,1.9,2019-08-04,2240,Aqua,MODIS,76,6.0NRT,293.3,130.5,D
57.86,-132.054,321.1,4.1,1.9,2019-08-04,2240,Aqua,MODIS,74,6.0NRT,293.6,118.6,D
42.804,-80.105,308.8,1.1,1.1,2019-08-05,0305,Terra,MODIS,75,6.0NRT,290.6,10.8,N
42.811,-80.099,302.1,1.1,1.1,2019-08-05,0305,Terra,MODIS,47,6.0NRT,290.4,6.6,N
51.185,-94.624,303.2,2.3,1.5,2019-08-05,0450,Terra,MODIS,54,6.0NRT,286.6,22.9,N
51.199,-94.625,305.2,2.3,1.5,2019-08-05,0450,Terra,MODIS,63,6.0NRT,286.3,27.7,N
49.251,-119.5,330.5,2.2,1.4,2019-08-05,0625,Terra,MODIS,100,6.0NRT,293.2,93.8,N
49.264,-119.501,303.6,2.2,1.4,2019-08-05,0625,Terra,MODIS,56,6.0NRT,290.8,19.3,N
49.249,-119.526,315.2,2.2,1.4,2019-08-05,0625,Terra,MODIS,91,6.0NRT,291.9,42.5,N
49.251,-119.52,329,2.2,1.4,2019-08-05,0625,Terra,MODIS,100,6.0NRT,292.7,86.3,N
49.253,-119.495,325.4,2.2,1.4,2019-08-05,0625,Terra,MODIS,100,6.0NRT,292.3,73.9,N
57.877,-131.992,350.9,1,1,2019-08-05,0630,Terra,MODIS,100,6.0NRT,296,65.8,N
57.884,-131.942,347.7,1,1,2019-08-05,0630,Terra,MODIS,100,6.0NRT,290.6,59.4,N
57.862,-132.039,343.5,1,1,2019-08-05,0630,Terra,MODIS,100,6.0NRT,293.4,51.5,N
57.864,-132.022,365.5,1,1,2019-08-05,0630,Terra,MODIS,100,6.0NRT,302.4,104.5,N
57.866,-132.005,374.9,1,1,2019-08-05,0630,Terra,MODIS,100,6.0NRT,308,137,N
57.868,-131.988,383.3,1,1,2019-08-05,0630,Terra,MODIS,100,6.0NRT,310.9,171.4,N
57.871,-131.971,384.1,1,1,2019-08-05,0630,Terra,MODIS,100,6.0NRT,310.4,174.7,N
57.873,-131.954,374.8,1,1,2019-08-05,0630,Terra,MODIS,100,6.0NRT,301.6,136.5,N
57.882,-131.959,429.2,1,1,2019-08-05,0630,Terra,MODIS,100,6.0NRT,312.4,489.6,N
57.879,-131.976,410.3,1,1,2019-08-05,0630,Terra,MODIS,100,6.0NRT,311.2,327.4,N
57.875,-131.938,318.4,1,1,2019-08-05,0630,Terra,MODIS,97,6.0NRT,289.9,16.9,N
57.851,-132.051,310.4,1,1,2019-08-05,0630,Terra,MODIS,80,6.0NRT,287.8,10.9,N
57.853,-132.034,357.3,1,1,2019-08-05,0630,Terra,MODIS,100,6.0NRT,294.3,81.8,N
57.855,-132.017,350.9,1,1,2019-08-05,0630,Terra,MODIS,100,6.0NRT,292.9,66.4,N
57.887,-131.986,320.4,1,1,2019-08-05,0630,Terra,MODIS,100,6.0NRT,289.7,19.9,N
57.889,-131.969,391.3,1,1,2019-08-05,0630,Terra,MODIS,100,6.0NRT,292.5,211.5,N
57.891,-131.952,317.4,1,1,2019-08-05,0630,Terra,MODIS,95,6.0NRT,287.7,17.4,N
57.873,-132.026,315.1,1,1,2019-08-05,0630,Terra,MODIS,91,6.0NRT,289.6,13.9,N
57.875,-132.009,328.8,1,1,2019-08-05,0630,Terra,MODIS,100,6.0NRT,291.8,28.3,N
63.455,-138.179,305.2,1,1,2019-08-05,0630,Terra,MODIS,64,6.0NRT,279.1,10.2,N
57.859,-132.055,303.9,1,1,2019-08-05,0630,Terra,MODIS,58,6.0NRT,287.7,6.8,N
42.812,-80.094,303,1,1,2019-08-05,0720,Aqua,MODIS,50,6.0NRT,289.8,6.5,N
57.898,-132.031,322.7,1.9,1.3,2019-08-05,1030,Aqua,MODIS,100,6.0NRT,279.7,57.6,N
